gene_id	utr_start	overlapping_sites_count
11734	912	3
11734	1229	1
11734	1229	1
11734	526	2
11734	819	0
11734	1064	1
11734	1064	1
11734	528	2
11734	528	2
8531	1013	0
8531	277	1
8531	606	0
8531	1163	0
8531	1354	0
8531	1071	0
8531	218	0
8531	907	1
8531	907	1
8531	1127	0
8531	255	0
8531	1187	2
8531	769	2
8531	1187	2
8531	769	2
8531	1187	2
8531	769	2
8531	480	4
8531	480	4
8531	480	4
8531	480	4
8531	480	4
8531	277	1
1717	261	0
1717	853	7
1717	853	7
1717	856	7
1717	856	7
1717	368	0
1717	948	0
1717	853	7
1717	856	7
1717	853	7
1717	856	7
1717	978	1
1717	978	1
14570	18	0
5509	898	0
5509	1151	0
5509	822	0
5509	1281	0
5509	112	0
5509	468	3
5509	468	3
5509	634	2
5509	634	2
5509	634	2
5509	1074	1
5509	1074	1
5509	1366	4
5509	1366	4
5509	1366	4
5509	1366	4
5509	1366	4
5509	531	1
5509	531	1
5509	1452	0
5509	466	3
5509	466	3
5509	353	1
5509	353	1
5494	1329	0
5494	209	0
5494	1123	0
5494	1495	0
5494	782	0
5494	157	0
5494	455	0
5494	1193	0
5494	1422	0
5494	413	1
5494	413	1
5494	1071	4
5494	1071	4
5494	1071	4
5494	1071	4
5494	1071	4
11915	1344	0
11915	4137	3
11915	4137	3
11915	3607	1
11915	1258	0
11915	3753	0
11915	3615	1
11915	964	0
11915	2667	0
11915	202	0
11915	2078	0
11915	621	0
11915	4234	0
11915	190	0
11915	2531	0
11915	2857	0
11915	20	0
11915	459	0
11915	4137	3
11915	4137	3
11915	2964	7
11915	2964	7
11915	2964	7
11915	2964	7
11915	2964	7
11915	2964	7
11915	2964	7
11915	2964	7
11915	3350	0
11915	863	1
11915	863	1
11915	2813	1
11915	2813	1
6684	536	0
6684	999	1
6684	20	0
6684	110	0
6684	1003	1
6684	154	0
263	3447	0
263	1310	4
263	1310	4
263	3261	3
263	3261	3
263	3048	0
263	1356	0
263	2588	0
263	348	0
263	2785	0
263	753	0
263	989	0
263	1406	0
263	3214	0
263	1661	0
263	3084	0
263	2118	0
263	2132	0
263	3325	0
263	2148	0
263	1276	0
263	164	0
263	2180	0
263	624	2
263	624	2
263	624	2
263	1309	4
263	1762	0
263	3261	3
263	1310	4
263	3261	3
263	1310	4
263	2773	0
263	2611	1
263	2939	1
263	2611	1
263	2939	1
263	1320	1
263	1320	1
263	1739	2
263	1739	2
263	1739	2
263	2893	1
263	1597	4
263	1597	4
263	1597	4
263	1597	4
263	2893	1
263	1597	4
252	1271	3
252	1271	3
252	2201	3
252	2201	3
252	2783	3
252	2783	3
252	1791	0
252	1141	0
252	456	0
252	2248	0
252	2690	0
252	38	0
252	1345	0
252	549	0
252	1255	0
252	1215	0
252	1403	0
252	1373	1
252	1381	1
252	2735	0
252	76	0
252	1723	0
252	788	0
252	2879	0
252	1271	3
252	2201	3
252	345	1
252	345	1
252	2044	0
252	2388	0
252	2959	0
252	2783	3
252	2783	3
252	1271	3
252	2201	3
252	1968	1
252	1968	1
252	2091	2
252	2091	2
252	2091	2
13105	2355	0
13105	1840	0
13105	112	0
13105	191	0
13105	389	0
13105	51	0
13105	623	0
13105	1193	0
13105	370	1
13105	1599	0
13105	220	0
13105	666	0
13105	1523	0
13105	83	0
13105	1211	0
13105	2181	0
13105	174	1
13105	174	1
13105	368	1
13105	528	7
13105	528	7
13105	528	7
13105	528	7
13105	528	7
13105	528	7
13105	528	7
13105	528	7
13105	1684	1
13105	1684	1
13105	1858	9
13105	1858	9
13105	1859	9
13105	1859	9
13105	1859	9
13105	1859	9
13105	1859	9
13105	1859	9
13105	1859	9
13105	1859	9
13105	2047	1
13105	2047	1
13105	1693	1
13105	1693	1
4957	523	0
4957	1043	3
4957	1043	3
4957	1181	3
4957	1181	3
4957	34	0
4957	2447	1
4957	2205	0
4957	416	0
4957	2464	0
4957	2519	0
4957	2455	1
4957	428	0
4957	620	0
4957	1414	0
4957	353	0
4957	906	0
4957	240	0
4957	397	0
4957	560	0
4957	1331	0
4957	1586	0
4957	2025	0
4957	1026	0
4957	1059	0
4957	1181	3
4957	1043	3
4957	1181	3
4957	1043	3
4957	2081	1
4957	2081	1
4957	832	1
4957	832	1
4957	1958	1
4957	1958	1
17810	47	0
17810	23	1
17810	23	1
12855	212	0
12855	404	0
12855	172	0
12855	158	0
12855	385	0
2394	309	2
2394	750	0
2394	733	0
2394	638	0
2394	42	7
2394	42	7
2394	42	7
2394	42	7
2394	42	7
2394	42	7
2394	42	7
2394	42	7
2394	718	1
2394	718	1
2394	766	1
2394	766	1
2394	118	1
2394	303	2
2394	118	1
2394	303	2
2394	797	1
2394	797	1
2394	446	1
2394	446	1
15247	242	0
15247	52	3
15247	52	3
15247	663	3
15247	663	3
15247	694	0
15247	753	0
15247	1050	0
15247	1015	0
15247	52	3
15247	52	3
15247	663	3
15247	273	0
15247	720	1
15247	720	1
15247	663	3
15247	1085	1
15247	1085	1
4773	586	0
4773	1217	0
4773	2351	0
4773	952	8
4773	952	8
4773	1287	3
4773	1287	3
4773	1966	0
4773	1232	2
4773	1798	2
4773	174	0
4773	322	0
4773	2243	0
4773	194	0
4773	349	0
4773	1231	2
4773	887	7
4773	887	7
4773	887	7
4773	887	7
4773	887	7
4773	887	7
4773	887	7
4773	887	7
4773	1208	1
4773	1208	1
4773	1232	2
4773	1287	3
4773	1287	3
4773	1498	2
4773	1498	2
4773	1498	2
4773	1632	1
4773	1632	1
4773	952	8
4773	952	8
4773	244	1
4773	2255	1
4773	244	1
4773	2255	1
4773	1150	1
4773	1788	3
4773	1150	1
4773	1788	3
4773	139	1
4773	698	1
4773	139	1
4773	698	1
4773	90	1
4773	90	1
4773	2132	1
4773	2132	1
4773	1790	4
4773	958	8
4773	958	8
4773	958	8
4773	958	8
4773	1790	4
4773	958	8
5891	739	0
5891	1633	0
5891	2117	0
5891	1486	0
5891	1870	0
5891	1263	0
5891	200	0
5891	1802	2
5891	1802	2
5891	1802	2
5891	843	1
5891	843	1
12312	23	0
12312	96	0
12312	126	0
12312	357	2
12312	357	2
12312	357	2
12312	211	0
9681	210	0
9681	144	0
9681	282	0
9681	43	9
9681	43	9
9681	44	9
9681	44	9
9681	44	9
9681	44	9
9681	44	9
9681	44	9
9681	44	9
9681	44	9
16102	162	0
16102	179	0
16102	1074	0
16102	1051	0
12910	503	0
12910	637	0
12910	1961	0
12910	1245	3
12910	1245	3
12910	904	0
12910	1407	0
12910	1481	0
12910	1129	8
12910	2030	0
12910	1661	0
12910	1851	0
12910	1125	8
12910	1125	8
12910	1125	8
12910	1125	8
12910	1125	8
12910	1125	8
12910	1125	8
12910	1125	8
12910	1245	3
12910	521	1
12910	238	1
12910	521	1
12910	238	1
12910	1275	1
12910	1275	1
12910	1245	3
12910	606	1
12910	606	1
12910	1334	0
57	2353	1
57	75	0
57	220	0
57	1967	0
57	1763	0
57	2347	1
57	376	7
57	376	7
57	376	7
57	376	7
57	376	7
57	376	7
57	376	7
57	376	7
57	522	1
57	522	1
57	691	0
57	2035	1
57	2035	1
57	1612	1
57	2111	1
57	1612	1
57	2111	1
6176	949	0
6176	514	3
6176	514	3
6176	1450	0
6176	3515	0
6176	3892	0
6176	1484	0
6176	3983	0
6176	1050	0
6176	3557	0
6176	2396	0
6176	1158	0
6176	3712	0
6176	238	4
6176	238	4
6176	238	4
6176	238	4
6176	238	4
6176	1459	0
6176	514	3
6176	4275	3
6176	4275	3
6176	3723	1
6176	4273	3
6176	3723	1
6176	4273	3
6176	1577	0
6176	3040	0
6176	1736	0
6176	514	3
6176	2878	1
6176	2878	1
6176	4071	2
6176	4071	2
6176	4071	2
6176	4121	1
6176	3658	1
6176	775	1
6176	1947	4
6176	1947	4
6176	1947	4
6176	1947	4
6176	4121	1
6176	3658	1
6176	775	1
6176	1947	4
12597	2628	3
12597	2628	3
12597	63	3
12597	63	3
12597	1007	2
12597	2087	0
12597	301	0
12597	2021	0
12597	110	1
12597	2588	0
12597	363	0
12597	1411	0
12597	1529	0
12597	225	0
12597	106	1
12597	632	1
12597	632	1
12597	2628	3
12597	1013	2
12597	63	3
12597	63	3
12597	159	1
12597	159	1
12597	1890	1
12597	1890	1
12597	2628	3
12597	1853	1
12597	1853	1
12597	2057	1
12597	2057	1
12597	873	2
12597	873	2
12597	873	2
12597	1781	1
12597	1781	1
12597	1007	2
11640	190	0
11640	165	1
11640	165	1
2937	2850	3
2937	2850	3
2937	739	0
2937	453	1
2937	2356	0
2937	880	0
2937	864	0
2937	1104	0
2937	1005	0
2937	1313	0
2937	1645	0
2937	2106	0
2937	460	1
2937	1089	0
2937	2287	0
2937	1433	0
2937	1622	1
2937	1166	0
2937	1302	2
2937	1603	0
2937	42	0
2937	2187	1
2937	981	0
2937	511	1
2937	67	0
2937	1377	0
2937	77	7
2937	77	7
2937	77	7
2937	77	7
2937	77	7
2937	77	7
2937	77	7
2937	77	7
2937	1620	1
2937	2850	3
2937	2850	3
2937	2180	1
2937	1760	0
2937	1296	2
2937	1296	2
2937	927	1
2937	1055	1
2937	927	1
2937	1055	1
2937	506	1
15790	491	0
15790	1116	0
15790	217	0
15790	81	0
15790	409	0
15790	669	1
15790	669	1
6170	1160	3
6170	1160	3
6170	439	0
6170	55	0
6170	656	0
6170	680	0
6170	1145	0
6170	571	2
6170	571	2
6170	571	2
6170	597	7
6170	597	7
6170	597	7
6170	597	7
6170	597	7
6170	597	7
6170	597	7
6170	597	7
6170	1160	3
6170	1160	3
19023	74	0
6181	6444	0
6181	1842	0
6181	2909	0
6181	4105	0
6181	3224	3
6181	3224	3
6181	6364	0
6181	6821	0
6181	3651	3
6181	3651	3
6181	6409	0
6181	2278	0
6181	1592	0
6181	4394	0
6181	5544	1
6181	1672	1
6181	5482	0
6181	4385	0
6181	2635	0
6181	847	0
6181	2233	0
6181	3593	0
6181	6904	0
6181	3111	0
6181	1651	0
6181	3029	0
6181	1417	0
6181	3255	0
6181	3548	0
6181	7002	0
6181	5893	0
6181	6484	0
6181	4578	0
6181	4455	0
6181	1496	0
6181	1522	0
6181	1672	1
6181	4827	0
6181	3224	3
6181	5035	1
6181	5035	1
6181	3264	1
6181	4254	1
6181	3264	1
6181	4254	1
6181	2134	0
6181	759	0
6181	3651	3
6181	3651	3
6181	2477	1
6181	3414	1
6181	3529	3
6181	2477	1
6181	3414	1
6181	3529	3
6181	5054	3
6181	5616	0
6181	6154	0
6181	5054	3
6181	3224	3
6181	3526	3
6181	3526	3
6181	6003	1
6181	3183	1
6181	6003	1
6181	3183	1
6181	988	1
6181	988	1
6181	5056	3
6181	5056	3
6181	5553	0
6181	5544	1
14283	358	1
14283	1170	0
14283	1495	1
14283	1022	0
14283	981	1
14283	1468	0
14283	1319	0
14283	1362	0
14283	1934	1
14283	364	1
14283	1817	0
14283	1909	0
14283	103	0
14283	1492	1
14283	1701	0
14283	611	0
14283	644	0
14283	974	1
14283	1970	0
14283	1079	1
14283	1933	1
14283	1079	1
14283	1161	1
14283	1570	1
14283	1161	1
14283	1570	1
14283	1397	1
14283	1397	1
14283	1639	1
14283	1639	1
1430	2862	0
1430	5594	3
1430	5594	3
1430	2474	0
1430	2995	1
1430	172	0
1430	4641	0
1430	2279	0
1430	757	0
1430	2998	1
1430	502	1
1430	3767	0
1430	772	0
1430	4858	0
1430	3801	0
1430	5007	0
1430	1831	1
1430	1011	0
1430	498	1
1430	2452	0
1430	3389	0
1430	1828	1
1430	3073	0
1430	1519	0
1430	1022	0
1430	1888	0
1430	2302	0
1430	414	0
1430	990	0
1430	2261	0
1430	1427	1
1430	2655	1
1430	2441	1
1430	2736	1
1430	1427	1
1430	2655	1
1430	2441	1
1430	2736	1
1430	5133	0
1430	4026	0
1430	5594	3
1430	5594	3
1430	5188	0
1430	4206	1
1430	4206	1
1430	1978	2
1430	1978	2
1430	5296	1
1430	274	1
1430	4287	1
1430	5296	1
1430	274	1
1430	4287	1
1430	1807	2
1430	3544	2
1430	1807	2
1430	3544	2
1430	1807	2
1430	3544	2
1430	4768	1
1430	4834	4
1430	4834	4
1430	4834	4
1430	4834	4
1430	4768	1
1430	4834	4
1430	4080	0
1430	1971	2
1430	368	0
1430	4515	0
7851	1316	1
7851	2320	4
7851	2320	4
7851	1701	0
7851	1310	1
7851	2049	0
7851	2194	2
7851	593	0
7851	1221	0
7851	2617	0
7851	2866	0
7851	549	4
7851	549	4
7851	549	4
7851	549	4
7851	549	4
7851	840	0
7851	1278	0
7851	2319	4
7851	1621	1
7851	113	1
7851	1621	1
7851	113	1
7851	2320	4
7851	2320	4
7851	704	1
7851	704	1
7851	2596	1
7851	2596	1
7851	2210	1
7851	2190	2
7851	2210	1
7851	2190	2
1419	1504	3
1419	1504	3
1419	4797	3
1419	4797	3
1419	1193	0
1419	2331	0
1419	4783	0
1419	337	2
1419	3718	3
1419	333	2
1419	2191	0
1419	4414	0
1419	4540	0
1419	5192	1
1419	1142	0
1419	4259	0
1419	4623	0
1419	5010	0
1419	1441	0
1419	2156	0
1419	3187	0
1419	445	0
1419	2551	0
1419	4664	0
1419	2292	0
1419	531	1
1419	2437	0
1419	3016	0
1419	3075	2
1419	3584	0
1419	5190	1
1419	528	1
1419	3818	0
1419	2765	0
1419	5070	0
1419	3712	3
1419	1697	0
1419	1416	0
1419	1568	0
1419	2808	0
1419	3717	3
1419	1504	3
1419	4797	3
1419	4167	1
1419	4167	1
1419	3086	3
1419	3086	3
1419	3925	0
1419	1504	3
1419	4797	3
1419	4427	1
1419	4427	1
1419	5112	1
1419	5112	1
1419	2307	1
1419	3082	4
1419	2307	1
1419	3082	4
1419	4321	4
1419	4321	4
1419	4321	4
1419	4321	4
1419	4321	4
1419	3732	0
1419	333	2
1419	3718	3
14272	608	0
14272	165	0
14272	199	0
14272	509	0
14272	253	1
14272	253	1
2709	360	0
2709	1614	1
2709	414	0
2709	873	0
2709	238	0
2709	1268	2
2709	1620	1
2709	33	0
2709	471	0
2709	153	0
2709	290	0
2709	518	0
2709	1248	0
2709	1273	2
2709	1273	2
2709	563	1
2709	563	1
2709	1432	1
2709	1432	1
2709	1402	0
2709	1101	0
2709	837	1
2709	837	1
2709	611	2
2709	611	2
2709	611	2
2709	646	0
15562	761	0
15562	520	0
15562	675	1
15562	477	0
15562	678	1
15562	1193	0
15562	237	0
15562	712	0
15562	747	0
15562	1074	0
15562	129	1
15562	129	1
12374	887	0
12374	1078	0
12374	1377	0
12374	148	0
12374	445	0
12374	1257	0
12374	584	0
12374	999	1
12374	999	1
12374	1046	1
12374	1046	1
12374	1348	1
12374	1348	1
5953	965	3
5953	965	3
5953	256	3
5953	256	3
5953	4438	3
5953	4438	3
5953	828	2
5953	4000	0
5953	1264	2
5953	1570	0
5953	553	0
5953	1673	0
5953	2996	0
5953	4086	1
5953	99	0
5953	1136	0
5953	1483	1
5953	910	0
5953	2421	0
5953	2756	0
5953	3568	0
5953	3825	0
5953	1491	1
5953	2151	0
5953	2520	0
5953	3029	0
5953	621	0
5953	1154	0
5953	3888	0
5953	1030	0
5953	1552	0
5953	4090	1
5953	346	0
5953	4613	0
5953	2629	0
5953	3559	0
5953	256	3
5953	256	3
5953	820	2
5953	820	2
5953	965	3
5953	965	3
5953	3344	0
5953	3503	1
5953	3503	1
5953	4438	3
5953	842	1
5953	842	1
5953	4438	3
5953	2466	1
5953	3107	1
5953	3494	1
5953	892	1
5953	2466	1
5953	3107	1
5953	3494	1
5953	892	1
5953	3943	1
5953	1272	2
5953	3943	1
5953	1272	2
5953	2134	1
5953	4680	1
5953	2134	1
5953	4680	1
5953	3709	1
5953	3354	1
5953	3709	1
5953	3354	1
1936	1265	0
1936	1316	4
1936	1316	4
1936	2098	3
1936	2098	3
1936	535	0
1936	3032	1
1936	3003	2
1936	1998	0
1936	3239	0
1936	2075	0
1936	725	0
1936	626	0
1936	2914	1
1936	2917	1
1936	3620	0
1936	515	0
1936	1315	4
1936	1668	0
1936	3009	2
1936	3009	2
1936	40	1
1936	433	1
1936	40	1
1936	433	1
1936	3221	0
1936	2098	3
1936	1316	4
1936	2098	3
1936	1316	4
1936	93	1
1936	93	1
1936	1750	1
1936	338	1
1936	1750	1
1936	338	1
1936	2568	1
1936	3602	4
1936	3602	4
1936	3602	4
1936	3602	4
1936	2568	1
1936	3602	4
1936	3032	1
8168	52	0
8168	296	3
8168	296	3
8168	296	3
8168	296	3
8168	207	1
8168	207	1
9590	1038	0
9590	91	3
9590	91	3
9590	920	0
9590	433	0
9590	22	0
9590	465	0
9590	116	0
9590	91	3
9590	91	3
9590	637	11
9590	637	11
9590	637	11
9590	637	11
9590	637	11
9590	637	11
9590	637	11
9590	637	11
9590	641	11
9590	641	11
9590	884	0
9590	692	0
9590	223	0
9590	421	1
9590	406	1
9590	421	1
9590	406	1
9590	636	11
9590	636	11
9590	548	1
9590	548	1
9590	285	1
9590	285	1
3143	5901	2
3143	2664	1
3143	2830	0
3143	3556	0
3143	3578	0
3143	341	3
3143	341	3
3143	3126	3
3143	3126	3
3143	544	3
3143	544	3
3143	2813	3
3143	2813	3
3143	5923	0
3143	682	0
3143	2851	0
3143	4731	0
3143	3501	0
3143	150	0
3143	2025	0
3143	2256	0
3143	524	0
3143	5313	0
3143	404	0
3143	5993	0
3143	6932	0
3143	215	0
3143	328	0
3143	358	0
3143	3241	0
3143	3927	0
3143	2596	0
3143	7467	0
3143	6814	0
3143	7036	0
3143	136	0
3143	76	0
3143	7680	0
3143	2671	1
3143	4289	0
3143	1428	0
3143	4827	0
3143	2077	0
3143	3634	0
3143	341	3
3143	341	3
3143	544	3
3143	544	3
3143	1370	1
3143	1370	1
3143	3964	7
3143	3964	7
3143	3964	7
3143	3964	7
3143	3964	7
3143	3964	7
3143	3964	7
3143	3964	7
3143	7791	4
3143	7791	4
3143	7791	4
3143	7791	4
3143	7791	4
3143	7451	0
3143	3126	3
3143	5907	2
3143	6149	1
3143	5907	2
3143	6149	1
3143	3306	0
3143	5135	0
3143	5792	0
3143	4145	0
3143	4381	0
3143	4433	0
3143	2813	3
3143	2813	3
3143	4004	1
3143	4004	1
3143	3126	3
3143	5750	1
3143	5750	1
3143	178	1
3143	3898	1
3143	2219	1
3143	178	1
3143	3898	1
3143	2219	1
3143	1822	2
3143	5683	2
3143	1822	2
3143	5683	2
3143	1822	2
3143	5683	2
3143	246	1
3143	5773	1
3143	246	1
3143	5773	1
15996	745	0
15996	410	0
15996	169	0
15996	357	0
15996	520	0
15996	255	0
15996	342	1
15996	342	1
15996	585	0
14011	1316	2
14011	534	0
14011	1431	0
14011	638	0
14011	620	0
14011	1637	0
14011	1200	0
14011	997	1
14011	997	1
14011	1212	1
14011	1212	1
14011	203	1
14011	203	1
14011	689	0
14011	1360	0
14011	438	1
14011	438	1
14011	1259	1
14011	1259	1
14011	1308	2
14011	1308	2
1158	1821	2
1158	721	3
1158	721	3
1158	539	0
1158	1987	0
1158	3634	0
1158	1737	0
1158	2842	0
1158	3842	0
1158	1079	1
1158	1619	0
1158	3100	0
1158	3527	0
1158	2313	2
1158	3088	0
1158	628	0
1158	3369	0
1158	3191	0
1158	3401	0
1158	251	4
1158	251	4
1158	251	4
1158	251	4
1158	251	4
1158	1555	4
1158	1555	4
1158	1555	4
1158	1555	4
1158	1555	4
1158	1656	0
1158	1680	3
1158	1680	3
1158	1709	4
1158	1709	4
1158	1709	4
1158	1709	4
1158	1709	4
1158	4479	1
1158	3981	1
1158	584	1
1158	2305	2
1158	4479	1
1158	3981	1
1158	584	1
1158	2305	2
1158	1076	1
1158	721	3
1158	721	3
1158	2443	2
1158	2826	2
1158	2443	2
1158	2826	2
1158	2443	2
1158	2826	2
1158	4205	1
1158	1683	3
1158	4205	1
1158	1683	3
1158	1915	0
1158	3038	0
1158	1821	2
1158	1821	2
44	1622	0
44	4763	0
44	4902	0
44	1508	1
44	430	2
44	1310	1
44	256	0
44	296	0
44	4996	0
44	1125	0
44	1304	1
44	1740	0
44	2629	0
44	6255	0
44	3365	0
44	5885	0
44	6675	0
44	419	0
44	5757	0
44	5025	0
44	1240	1
44	1237	1
44	2364	0
44	6160	0
44	165	0
44	2911	0
44	4285	0
44	5308	0
44	6583	0
44	6815	0
44	909	0
44	3480	0
44	429	2
44	560	0
44	4049	0
44	2132	1
44	3641	1
44	2132	1
44	3641	1
44	1396	0
44	4244	0
44	1032	2
44	2663	0
44	966	0
44	4487	1
44	4487	1
44	1023	1
44	1023	1
44	4338	1
44	544	1
44	4338	1
44	544	1
44	2105	2
44	6900	2
44	2105	2
44	6900	2
44	2105	2
44	6900	2
44	4111	1
44	1034	2
44	6268	4
44	6354	4
44	6268	4
44	6354	4
44	6268	4
44	6354	4
44	6268	4
44	6354	4
44	4111	1
44	1034	2
44	6268	4
44	6354	4
44	1508	1
44	430	2
12897	531	0
12897	176	0
12897	76	0
12897	444	0
12897	381	0
6476	682	0
6476	332	0
6476	723	0
6476	213	0
6476	222	1
6476	222	1
55	2686	0
55	5696	5
55	5696	5
55	7498	3
55	7498	3
55	214	3
55	214	3
55	3931	0
55	6333	4
55	6333	4
55	3239	0
55	507	1
55	4954	1
55	7823	0
55	5183	0
55	8334	0
55	6471	0
55	1492	0
55	403	0
55	5174	0
55	2478	0
55	7044	0
55	2541	0
55	521	0
55	3652	0
55	9181	0
55	8134	0
55	8224	0
55	9003	0
55	1862	0
55	4099	0
55	4373	2
55	4631	0
55	6631	0
55	7398	0
55	1021	0
55	3757	0
55	3773	0
55	3891	0
55	9755	0
55	1876	0
55	5303	0
55	852	0
55	4512	0
55	5582	0
55	7656	0
55	8715	0
55	1359	0
55	2631	0
55	5984	0
55	1613	0
55	5516	1
55	5516	1
55	9806	0
55	3081	7
55	6357	7
55	3081	7
55	6357	7
55	3081	7
55	6357	7
55	3081	7
55	6357	7
55	3081	7
55	6357	7
55	3081	7
55	6357	7
55	3081	7
55	6357	7
55	3081	7
55	6357	7
55	6332	4
55	7498	3
55	214	3
55	5696	5
55	690	1
55	690	1
55	6873	1
55	1916	1
55	6873	1
55	1916	1
55	7484	0
55	3559	0
55	6333	4
55	6333	4
55	9850	1
55	3576	0
55	9850	1
55	7498	3
55	214	3
55	5696	5
55	5688	5
55	7780	1
55	5688	5
55	7780	1
55	242	1
55	8063	1
55	242	1
55	8063	1
55	4326	1
55	4368	2
55	8323	1
55	4326	1
55	4368	2
55	8323	1
55	8830	2
55	1048	2
55	8830	2
55	1048	2
55	8830	2
55	1048	2
55	3625	1
55	2993	1
55	3625	1
55	2993	1
55	507	1
55	4954	1
8723	179	0
8723	2204	3
8723	2204	3
8723	1490	0
8723	1614	0
8723	2213	0
8723	3704	0
8723	4307	2
8723	5110	0
8723	3989	0
8723	4736	0
8723	1364	0
8723	3307	0
8723	1077	0
8723	1739	0
8723	4952	0
8723	1272	0
8723	1723	0
8723	4370	0
8723	4858	0
8723	1447	0
8723	3382	2
8723	38	0
8723	1231	0
8723	2496	0
8723	4694	0
8723	2439	0
8723	2609	0
8723	3424	0
8723	4821	0
8723	609	9
8723	609	9
8723	610	9
8723	610	9
8723	610	9
8723	610	9
8723	610	9
8723	610	9
8723	610	9
8723	610	9
8723	1934	2
8723	1934	2
8723	1934	2
8723	2135	2
8723	2135	2
8723	2135	2
8723	2204	3
8723	2204	3
8723	2529	1
8723	2529	1
8723	2600	0
8723	2251	0
8723	2801	1
8723	2801	1
8723	1117	1
8723	2672	1
8723	1117	1
8723	2672	1
8723	3389	2
8723	3389	2
8723	3674	2
8723	3674	2
8723	3674	2
8723	817	1
8723	4314	2
8723	2289	4
8723	2289	4
8723	2289	4
8723	2289	4
8723	817	1
8723	4314	2
8723	2289	4
15155	1053	1
15155	479	0
15155	1093	1
15155	346	0
15155	374	0
15155	730	0
15155	877	0
15155	1058	1
15155	600	1
15155	600	1
15155	1093	1
2302	64	0
2302	1407	0
2302	2492	0
2302	360	3
2302	360	3
2302	2889	4
2302	2889	4
2302	969	1
2302	1182	0
2302	2718	0
2302	1341	0
2302	3238	0
2302	3907	0
2302	4327	0
2302	4474	0
2302	3832	1
2302	103	0
2302	3580	0
2302	3829	1
2302	148	1
2302	150	1
2302	311	3
2302	313	3
2302	316	4
2302	319	4
2302	322	2
2302	3360	0
2302	2459	0
2302	4033	0
2302	1911	0
2302	2337	7
2302	2337	7
2302	2337	7
2302	2337	7
2302	2337	7
2302	2337	7
2302	2337	7
2302	2337	7
2302	2888	4
2302	360	3
2302	4372	1
2302	4372	1
2302	2811	1
2302	2811	1
2302	3134	0
2302	21	0
2302	2889	4
2302	2889	4
2302	49	1
2302	49	1
2302	1350	1
2302	3979	1
2302	1350	1
2302	3979	1
2302	360	3
2302	1858	1
2302	1858	1
2302	2699	1
2302	3402	1
2302	1693	1
2302	2699	1
2302	3402	1
2302	1693	1
2302	4051	0
2302	969	1
15279	279	1
15279	28	0
15279	323	1
15279	64	0
15279	322	1
15279	50	2
15279	50	2
15279	50	2
15279	279	1
2426	348	3
2426	348	3
2426	2052	4
2426	2052	4
2426	2237	0
2426	1142	0
2426	2072	1
2426	2110	0
2426	2215	0
2426	1688	0
2426	2003	0
2426	2078	1
2426	139	2
2426	1037	0
2426	995	0
2426	1578	0
2426	1768	0
2426	1849	0
2426	257	0
2426	21	0
2426	131	2
2426	131	2
2426	193	0
2426	966	1
2426	966	1
2426	1787	4
2426	1787	4
2426	1787	4
2426	1787	4
2426	1787	4
2426	2051	4
2426	348	3
2426	709	1
2426	709	1
2426	2052	4
2426	2052	4
2426	922	3
2426	922	3
2426	348	3
2426	1560	1
2426	1560	1
2426	924	3
2426	631	4
2426	631	4
2426	631	4
2426	631	4
2426	924	3
2426	631	4
12050	295	0
12050	253	0
12050	155	0
18482	72	0
18482	39	1
18482	39	1
5629	159	0
5629	433	1
5629	433	1
5629	413	0
5629	256	2
5629	256	2
5629	256	2
18861	92	0
6008	97	3
6008	97	3
6008	436	4
6008	436	4
6008	592	0
6008	324	0
6008	441	4
6008	619	0
6008	97	3
6008	97	3
6008	436	4
6008	436	4
12429	601	0
12429	245	3
12429	245	3
12429	2065	1
12429	1486	0
12429	99	0
12429	197	0
12429	731	0
12429	159	0
12429	2077	0
12429	1296	0
12429	2058	1
12429	1737	0
12429	2222	0
12429	311	0
12429	1153	7
12429	1153	7
12429	1153	7
12429	1153	7
12429	1153	7
12429	1153	7
12429	1153	7
12429	1153	7
12429	245	3
12429	174	1
12429	174	1
12429	1589	1
12429	1589	1
12429	245	3
12429	913	1
12429	913	1
12429	1472	4
12429	1472	4
12429	1472	4
12429	1472	4
12429	1472	4
9241	1196	0
9241	395	3
9241	395	3
9241	326	0
9241	308	0
9241	590	2
9241	594	2
9241	594	2
9241	1344	0
9241	76	0
9241	395	3
9241	395	3
9241	180	1
9241	795	1
9241	180	1
9241	795	1
9241	977	1
9241	977	1
2820	1244	0
2820	271	0
2820	42	0
2820	810	1
2820	813	1
2820	1435	0
2820	971	0
2820	391	1
2820	391	1
2820	144	1
2820	144	1
2820	100	1
2820	100	1
2820	1161	1
2820	1161	1
2820	305	1
2820	305	1
2853	150	0
2853	371	0
2853	1206	0
2853	829	1
2853	883	1
2853	829	1
2853	883	1
2853	519	1
2853	519	1
9274	549	3
9274	549	3
9274	1520	0
9274	1030	0
9274	1340	0
9274	138	2
9274	1313	0
9274	142	2
9274	145	2
9274	812	1
9274	812	1
9274	1477	1
9274	1477	1
9274	1533	0
9274	1118	1
9274	1118	1
9274	582	0
9274	549	3
9274	549	3
9274	1567	1
9274	1567	1
9274	1435	0
9274	593	0
15833	43	0
2980	1113	0
2980	1354	3
2980	1354	3
2980	2394	0
2980	452	0
2980	206	0
2980	1276	0
2980	363	1
2980	360	1
2980	2052	0
2980	2511	1
2980	2511	1
2980	2598	4
2980	2598	4
2980	2598	4
2980	2598	4
